date,txVolume(USD),txCount,marketcap(USD),price(USD),exchangeVolume(USD)
2017-12-30,2358159.26116,1537,379237000.0,0.379237,14934100.0,
2017-12-31,4541243.84537,1711,350871000.0,0.350872,18495600.0,
2018-01-01,6435950.25763,1553,413187000.0,0.413187,23566200.0,
2018-01-02,15860868.9738,2483,473987000.0,0.473987,61507700.0,
2018-01-03,10356798.128,2924,565701000.0,0.565701,53393700.0,
2018-01-04,16127034.343,1404,645153000.0,0.645153,49913400.0,
2018-01-05,13237499.966,1855,624230000.0,0.62423,46643000.0,
2018-01-06,12447098.8789,1983,556086000.0,0.556086,51922100.0,
2018-01-07,23406728.1784,2031,662447000.0,0.662447,78834400.0,
2018-01-08,22441074.8347,2697,760422000.0,0.760422,71550600.0,
2018-01-09,60820193.8364,2073,853708000.0,0.853708,86957600.0,
2018-01-10,16275413.1773,1381,896923000.0,0.896923,48395100.0,
2018-01-11,25215941.3977,1002,800209000.0,0.800209,34119300.0,
2018-01-12,6039066.85736,1973,666512000.0,0.666512,32465900.0,
2018-01-13,7753862.06898,1982,743017000.0,0.743016,29202700.0,
2018-01-14,6647198.39646,1673,765929000.0,0.765929,26944900.0,
2018-01-15,6163746.01958,1497,660657000.0,0.660657,28859800.0,
2018-01-16,6892708.30356,1683,691414000.0,0.691414,27355600.0,
2018-01-17,5409109.03735,1706,480423000.0,0.480423,26334000.0,
2018-01-18,12159809.4643,2013,593239000.0,0.593239,33982500.0,
2018-01-19,5573817.46065,1214,586826000.0,0.586826,18967600.0,
2018-01-20,4808673.97929,1263,598119000.0,0.598119,14603300.0,
2018-01-21,6707152.48459,1121,653467000.0,0.653467,10269600.0,
2018-01-22,4879800.46205,1046,559888000.0,0.559888,16621400.0,
2018-01-23,2814573.64886,1038,514352000.0,0.514352,17113700.0,
2018-01-24,8343732.01506,1120,576263000.0,0.576263,35591900.0,
2018-01-25,4872456.09692,910,550764000.0,0.550764,19994100.0,
2018-01-26,10738007.4332,848,554540000.0,0.55454,16465300.0,
2018-01-27,3661245.29622,1237,558062000.0,0.558062,30672200.0,
2018-01-28,6881946.47597,1286,661919000.0,0.661919,25628900.0,
2018-01-29,4793790.55745,934,647782000.0,0.647782,19974100.0,
2018-01-30,7691346.32421,986,607354000.0,0.607354,16844700.0,
2018-01-31,7416946.05345,860,509461000.0,0.509461,17508700.0,
2018-02-01,7386371.60825,846,519383000.0,0.519383,13799300.0,
2018-02-02,3187072.64529,829,461756000.0,0.461756,7016480.0,
2018-02-03,1141656.27892,600,418332000.0,0.418332,8570000.0,
2018-02-04,1775616.96966,624,447139000.0,0.447139,8016560.0,
2018-02-05,6446920.11049,802,381815000.0,0.381815,7563880.0,
2018-02-06,3209858.99847,865,295635000.0,0.295635,9245340.0,
2018-02-07,1609067.32729,676,356010000.0,0.35601,7712480.0,
2018-02-08,368503.64159,394,340409000.0,0.340409,5728650.0,
2018-02-09,1879659.07833,509,374397000.0,0.374397,4454490.0,
